,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,Pro,Neutral,Anti
gun_control1.0-2190,0,0,1,new york times,1992,12,22,19921222,0,0,1
gun_control1.0-2195,0,0,1,washington post,1992,12,15,19921215,0,0,1
gun_control1.0-2196,0,0,1,washington post,1992,12,14,19921214,0,0,1
gun_control1.0-2197,0,0,1,washington post,1992,12,12,19921212,0,0,1
gun_control1.0-2198,0,1,0,washington post,1992,12,12,19921212,0,0,1
gun_control1.0-220,0,0,1,new york times,1985,8,2,19850802,0,0,1
gun_control1.0-2201,0,0,1,usa today,1992,12,8,19921208,0,0,1
gun_control1.0-2203,0,0,1,washington post,1992,12,6,19921206,0,0,1
gun_control1.0-2207,0,0,1,st. louis post-dispatch,1992,11,26,19921126,0,0,1
gun_control1.0-2211,0,0,1,washington post,1992,11,18,19921118,0,0,1
gun_control1.0-2213,0,0,1,washington post,1992,11,13,19921113,0,0,1
gun_control1.0-2215,0,0,1,washington post,1992,11,10,19921110,0,0,1
gun_control1.0-2216,0,0,1,st. petersburg times,1992,11,4,19921104,0,0,1
gun_control1.0-2223,0,0,1,new york times,1992,11,1,19921101,0,0,1
gun_control1.0-2224,0,0,1,denver post,1994,1,31,19940131,0,0,1
gun_control1.0-2225,0,0,1,philadelphia inquirer,1994,1,31,19940131,0,0,1
gun_control1.0-2226,0,0,1,new york times,1994,1,30,19940130,1,0,0
gun_control1.0-2228,0,0,1,new york times,1994,1,29,19940129,0,0,1
gun_control1.0-2229,0,0,1,st. louis post-dispatch,1994,1,28,19940128,0,1,0
gun_control1.0-2233,0,0,1,atlanta journal and constitution,1994,1,27,19940127,0,1,0
gun_control1.0-2235,0,0,1,atlanta journal and constitution,1994,1,26,19940126,0,1,0
gun_control1.0-2236,0,0,1,atlanta journal and constitution,1994,1,26,19940126,0,0,1
gun_control1.0-2238,0,0,1,denver post,1994,1,26,19940126,1,0,0
gun_control1.0-224,0,0,1,new york times,1985,7,10,19850710,1,0,0
gun_control1.0-2248,0,0,1,san jose mercury news,1994,1,20,19940120,1,0,0
gun_control1.0-225,0,1,0,new york times,1985,7,9,19850709,0,0,1
gun_control1.0-2251,0,0,1,new york times,1994,1,18,19940118,0,1,0
gun_control1.0-2252,0,0,1,new york times,1994,1,18,19940118,1,0,0
gun_control1.0-2257,0,1,0,denver post,1994,1,17,19940117,0,0,1
gun_control1.0-2259,0,0,1,new york times,1994,1,17,19940117,0,0,1
gun_control1.0-2262,0,0,1,atlanta journal and constitution,1994,1,16,19940116,0,0,1
gun_control1.0-2263,0,0,1,atlanta journal and constitution,1994,1,16,19940116,1,0,0
gun_control1.0-2265,0,0,1,philadelphia inquirer,1994,1,16,19940116,0,0,1
gun_control1.0-2270,0,0,1,st. louis post-dispatch,1994,1,14,19940114,0,0,1
gun_control1.0-2271,0,0,1,atlanta journal and constitution,1994,1,13,19940113,1,0,0
gun_control1.0-2277,0,0,1,philadelphia inquirer,1994,1,13,19940113,0,0,1
gun_control1.0-2278,0,0,1,st. louis post-dispatch,1994,1,13,19940113,0,0,1
gun_control1.0-2280,0,0,1,atlanta journal and constitution,1994,1,12,19940112,0,0,1
gun_control1.0-2281,0,0,1,san jose mercury news,1994,1,12,19940112,0,0,1
gun_control1.0-2282,0,0,1,atlanta journal and constitution,1994,1,11,19940111,1,0,0
gun_control1.0-2283,0,0,1,palm beach post,1994,1,11,19940111,0,0,1
gun_control1.0-2287,0,0,1,atlanta journal and constitution,1994,1,10,19940110,0,0,1
gun_control1.0-2288,0,0,1,atlanta journal and constitution,1994,1,10,19940110,0,1,0
gun_control1.0-2289,0,0,1,atlanta journal and constitution,1994,1,10,19940110,0,0,1
gun_control1.0-229,0,0,1,new york times,1985,6,15,19850615,0,0,1
gun_control1.0-2294,0,0,1,new york times,1994,1,9,19940109,0,0,1
gun_control1.0-2300,0,0,1,palm beach post,1994,1,7,19940107,0,0,1
gun_control1.0-2302,0,0,1,san jose mercury news,1994,1,7,19940107,1,0,0
gun_control1.0-2309,0,0,1,palm beach post,1994,1,6,19940106,0,1,0
gun_control1.0-231,0,0,1,new york times,1985,5,19,19850519,0,0,1
gun_control1.0-2310,0,0,1,palm beach post,1994,1,6,19940106,0,0,1
gun_control1.0-2313,0,0,1,philadelphia inquirer,1994,1,6,19940106,0,0,1
gun_control1.0-2314,0,0,1,san jose mercury news,1994,1,6,19940106,0,1,0
gun_control1.0-2315,0,0,1,st. petersburg times,1994,1,6,19940106,0,0,1
gun_control1.0-2318,0,0,1,new york times,1994,1,5,19940105,0,0,1
gun_control1.0-2319,0,0,1,new york times,1994,1,5,19940105,0,0,1
gun_control1.0-232,0,0,1,new york times,1985,5,6,19850506,1,0,0
gun_control1.0-2321,0,0,1,philadelphia inquirer,1994,1,5,19940105,0,0,1
gun_control1.0-2325,0,0,1,st. petersburg times,1994,1,5,19940105,0,0,1
gun_control1.0-2327,0,0,1,st. louis post-dispatch,1994,1,5,19940105,0,0,1
gun_control1.0-2328,0,0,1,usa today,1994,1,5,19940105,0,0,1
gun_control1.0-233,0,0,1,new york times,1985,4,20,19850420,1,0,0
gun_control1.0-2330,0,0,1,new york times,1994,1,4,19940104,0,0,1
gun_control1.0-2331,0,0,1,san jose mercury news,1994,1,4,19940104,0,0,1
gun_control1.0-2332,0,0,1,san jose mercury news,1994,1,4,19940104,0,0,1
gun_control1.0-2335,0,0,1,usa today,1994,1,3,19940103,0,0,1
gun_control1.0-2339,0,0,1,palm beach post,1994,1,1,19940101,0,0,1
gun_control1.0-2340,0,0,1,atlanta journal and constitution,1993,12,31,19931231,0,0,1
gun_control1.0-2342,0,0,1,st. petersburg times,1993,12,31,19931231,0,1,0
gun_control1.0-2343,0,0,1,st. petersburg times,1993,12,31,19931231,1,0,0
gun_control1.0-2348,0,0,1,usa today,1993,12,30,19931230,1,0,0
gun_control1.0-2352,0,0,1,usa today,1993,12,30,19931230,0,1,0
gun_control1.0-2353,0,0,1,palm beach post,1993,12,29,19931229,0,0,1
gun_control1.0-2354,0,0,1,usa today,1993,12,29,19931229,1,0,0
gun_control1.0-2356,0,0,1,usa today,1993,12,29,19931229,1,0,0
gun_control1.0-236,0,0,1,new york times,1985,4,17,19850417,0,1,0
gun_control1.0-2363,0,0,1,usa today,1993,12,29,19931229,0,0,1
gun_control1.0-2364,0,0,1,usa today,1993,12,29,19931229,0,0,1
gun_control1.0-2365,0,0,1,usa today,1993,12,29,19931229,1,0,0
gun_control1.0-2369,0,0,1,usa today,1993,12,29,19931229,0,0,1
gun_control1.0-2374,0,0,1,usa today,1993,12,29,19931229,0,0,1
gun_control1.0-2375,0,0,1,usa today,1993,12,29,19931229,0,0,1
gun_control1.0-2379,0,0,1,new york times,1993,12,28,19931228,0,1,0
gun_control1.0-238,0,0,1,new york times,1985,4,6,19850406,0,0,1
gun_control1.0-2382,0,0,1,usa today,1993,12,28,19931228,0,0,1
gun_control1.0-2387,0,0,1,new york times,1993,12,26,19931226,0,0,1
gun_control1.0-2388,0,0,1,st. louis post-dispatch,1993,12,26,19931226,0,0,1
gun_control1.0-2390,0,0,1,atlanta journal and constitution,1993,12,23,19931223,1,0,0
gun_control1.0-2392,0,0,1,new york times,1993,12,23,19931223,0,0,1
gun_control1.0-2393,0,0,1,new york times,1993,12,23,19931223,0,0,1
gun_control1.0-2395,0,0,1,palm beach post,1993,12,23,19931223,0,0,1
gun_control1.0-2398,0,1,0,usa today,1993,12,23,19931223,1,0,0
gun_control1.0-24,0,0,1,new york times,1974,4,26,19740426,0,1,0
gun_control1.0-2401,0,0,1,atlanta journal and constitution,1993,12,22,19931222,0,0,1
gun_control1.0-2404,0,0,1,palm beach post,1993,12,22,19931222,0,0,1
gun_control1.0-2405,0,0,1,new york times,1993,12,21,19931221,0,1,0
gun_control1.0-2407,0,1,0,palm beach post,1993,12,21,19931221,0,0,1
gun_control1.0-2410,0,0,1,washington post,1993,12,21,19931221,0,0,1
gun_control1.0-2411,0,0,1,new york times,1993,12,20,19931220,0,0,1
gun_control1.0-2416,0,0,1,st. louis post-dispatch,1993,12,19,19931219,1,0,0
gun_control1.0-2418,0,0,1,st. louis post-dispatch,1993,12,18,19931218,1,0,0
gun_control1.0-242,0,0,1,new york times,1985,1,3,19850103,0,0,1
gun_control1.0-2422,0,0,1,atlanta journal and constitution,1993,12,15,19931215,0,0,1
gun_control1.0-2428,0,0,1,new york times,1993,12,14,19931214,0,0,1
gun_control1.0-243,0,0,1,new york times,1984,12,5,19841205,1,0,0
gun_control1.0-2431,0,1,0,new york times,1993,12,13,19931213,0,0,1
gun_control1.0-2432,0,0,1,st. louis post-dispatch,1993,12,13,19931213,0,0,1
gun_control1.0-2433,0,0,1,st. louis post-dispatch,1993,12,13,19931213,0,0,1
gun_control1.0-2442,0,0,1,st. petersburg times,1993,12,12,19931212,0,0,1
gun_control1.0-2443,0,0,1,washington post,1993,12,12,19931212,0,0,1
gun_control1.0-2448,0,0,1,palm beach post,1993,12,10,19931210,0,0,1
gun_control1.0-2449,0,0,1,palm beach post,1993,12,10,19931210,0,0,1
gun_control1.0-2451,0,1,0,st. louis post-dispatch,1993,12,10,19931210,0,0,1
gun_control1.0-2458,0,0,1,palm beach post,1993,12,8,19931208,1,0,0
gun_control1.0-2459,0,0,1,st. petersburg times,1993,12,8,19931208,0,1,0
gun_control1.0-2463,0,0,1,st. petersburg times,1993,12,7,19931207,0,0,1
gun_control1.0-2467,0,0,1,palm beach post,1993,12,6,19931206,0,0,1
gun_control1.0-2468,0,1,0,st. petersburg times,1993,12,6,19931206,1,0,0
gun_control1.0-247,0,0,1,new york times,1984,10,20,19841020,0,0,1
gun_control1.0-2470,0,0,1,usa today,1993,12,6,19931206,0,0,1
gun_control1.0-2472,0,0,1,washington post,1993,12,5,19931205,0,0,1
gun_control1.0-248,0,1,0,new york times,1984,10,13,19841013,0,0,1
gun_control1.0-2484,0,0,1,new york times,1993,12,1,19931201,0,0,1
gun_control1.0-2486,0,0,1,palm beach post,1993,12,1,19931201,0,0,1
gun_control1.0-249,0,0,1,new york times,1984,7,7,19840707,0,0,1
gun_control1.0-2491,0,0,1,usa today,1993,12,1,19931201,0,0,1
gun_control1.0-2495,0,0,1,atlanta journal and constitution,1993,11,30,19931130,1,0,0
gun_control1.0-2497,0,0,1,usa today,1993,11,30,19931130,0,0,1
gun_control1.0-2502,0,0,1,palm beach post,1993,11,29,19931129,0,0,1
gun_control1.0-2505,0,0,1,st. louis post-dispatch,1993,11,29,19931129,0,0,1
gun_control1.0-2514,0,0,1,st. louis post-dispatch,1993,11,28,19931128,0,1,0
gun_control1.0-2515,0,1,0,atlanta journal and constitution,1993,11,27,19931127,0,0,1
gun_control1.0-2519,0,0,1,st. louis post-dispatch,1993,11,26,19931126,0,0,1
gun_control1.0-2528,0,0,1,st. louis post-dispatch,1993,11,25,19931125,0,0,1
gun_control1.0-2531,0,0,1,new york times,1993,11,24,19931124,1,0,0
gun_control1.0-2533,0,0,1,st. petersburg times,1993,11,24,19931124,0,1,0
gun_control1.0-2542,0,0,1,st. petersburg times,1993,11,23,19931123,0,1,0
gun_control1.0-2544,0,1,0,st. louis post-dispatch,1993,11,23,19931123,0,0,1
gun_control1.0-2546,0,0,1,usa today,1993,11,23,19931123,1,0,0
gun_control1.0-2549,0,0,1,usa today,1993,11,22,19931122,0,0,1
gun_control1.0-2550,0,0,1,usa today,1993,11,22,19931122,0,0,1
gun_control1.0-2551,0,0,1,usa today,1993,11,22,19931122,1,0,0
gun_control1.0-2557,0,0,1,st. petersburg times,1993,11,21,19931121,0,0,1
gun_control1.0-2558,0,0,1,st. louis post-dispatch,1993,11,21,19931121,0,1,0
gun_control1.0-2559,0,0,1,st. louis post-dispatch,1993,11,21,19931121,0,0,1
gun_control1.0-2562,0,0,1,washington post,1993,11,21,19931121,0,0,1
gun_control1.0-2564,0,0,1,new york times,1993,11,20,19931120,0,1,0
gun_control1.0-2570,0,0,1,st. louis post-dispatch,1993,11,20,19931120,0,0,1
gun_control1.0-2571,0,0,1,palm beach post,1993,11,19,19931119,0,0,1
gun_control1.0-2573,0,0,1,st. petersburg times,1993,11,19,19931119,0,0,1
gun_control1.0-2575,0,1,0,usa today,1993,11,19,19931119,0,0,1
gun_control1.0-258,0,0,1,new york times,1984,1,27,19840127,0,0,1
gun_control1.0-2580,0,0,1,usa today,1993,11,18,19931118,0,0,1
gun_control1.0-2582,0,0,1,palm beach post,1993,11,17,19931117,0,0,1
gun_control1.0-2583,0,0,1,usa today,1993,11,17,19931117,0,0,1
gun_control1.0-2586,0,0,1,usa today,1993,11,16,19931116,1,0,0
gun_control1.0-2587,0,0,1,washington post,1993,11,16,19931116,0,0,1
gun_control1.0-2592,0,0,1,st. louis post-dispatch,1993,11,14,19931114,0,0,1
gun_control1.0-2594,0,0,1,atlanta journal and constitution,1993,11,12,19931112,0,0,1
gun_control1.0-26,0,0,1,new york times,1973,12,31,19731231,0,1,0
gun_control1.0-260,0,0,1,new york times,1984,1,8,19840108,0,0,1
gun_control1.0-2601,0,0,1,palm beach post,1993,11,11,19931111,0,0,1
gun_control1.0-2602,0,0,1,st. petersburg times,1993,11,11,19931111,0,0,1
gun_control1.0-2608,0,0,1,usa today,1993,11,11,19931111,0,1,0
gun_control1.0-2611,0,0,1,new york times,1993,11,10,19931110,0,0,1
gun_control1.0-2616,0,0,1,washington post,1993,11,9,19931109,0,0,1
gun_control1.0-2617,0,0,1,new york times,1993,11,7,19931107,0,1,0
gun_control1.0-2624,0,0,1,palm beach post,1993,11,5,19931105,0,1,0
gun_control1.0-2626,0,0,1,st. petersburg times,1993,11,5,19931105,0,0,1
gun_control1.0-2628,0,0,1,st. louis post-dispatch,1993,11,5,19931105,0,0,1
gun_control1.0-2635,0,0,1,new york times,1993,11,2,19931102,0,0,1
gun_control1.0-2642,0,0,1,st. louis post-dispatch,1994,7,29,19940729,0,1,0
gun_control1.0-2647,0,0,1,philadelphia inquirer,1994,7,27,19940727,0,0,1
gun_control1.0-2649,0,0,1,atlanta journal and constitution,1994,7,22,19940722,1,0,0
gun_control1.0-265,0,0,1,new york times,1982,10,29,19821029,0,0,1
gun_control1.0-2652,0,0,1,san jose mercury news,1994,7,21,19940721,1,0,0
gun_control1.0-2656,0,0,1,palm beach post,1994,7,19,19940719,1,0,0
gun_control1.0-2657,0,0,1,st. louis post-dispatch,1994,7,16,19940716,1,0,0
gun_control1.0-2658,0,0,1,atlanta journal and constitution,1994,7,15,19940715,0,0,1
gun_control1.0-2662,0,1,0,palm beach post,1994,7,11,19940711,1,0,0
gun_control1.0-2664,0,0,1,new york times,1994,7,9,19940709,0,0,1
gun_control1.0-2665,0,0,1,philadelphia inquirer,1994,7,9,19940709,0,0,1
gun_control1.0-2666,0,0,1,new york times,1994,7,8,19940708,0,0,1
gun_control1.0-2668,0,0,1,denver post,1994,7,7,19940707,1,0,0
gun_control1.0-2672,0,1,0,denver post,1994,7,3,19940703,1,0,0
gun_control1.0-2673,0,0,1,new york times,1994,7,3,19940703,0,0,1
gun_control1.0-2674,0,0,1,philadelphia inquirer,1994,7,3,19940703,1,0,0
gun_control1.0-2677,0,0,1,atlanta journal and constitution,1994,6,30,19940630,0,1,0
gun_control1.0-268,0,0,1,new york times,1982,10,14,19821014,1,0,0
gun_control1.0-2682,0,0,1,philadelphia inquirer,1994,6,29,19940629,1,0,0
gun_control1.0-2683,0,0,1,san jose mercury news,1994,6,29,19940629,0,1,0
gun_control1.0-2684,0,1,0,denver post,1994,6,28,19940628,0,0,1
gun_control1.0-2685,0,0,1,atlanta journal and constitution,1994,6,27,19940627,1,0,0
gun_control1.0-2686,0,0,1,philadelphia inquirer,1994,6,25,19940625,0,1,0
gun_control1.0-2687,0,1,0,st. louis post-dispatch,1994,6,25,19940625,0,0,1
gun_control1.0-2688,0,0,1,washington post,1994,6,25,19940625,0,0,1
gun_control1.0-269,0,0,1,new york times,1982,10,14,19821014,1,0,0
gun_control1.0-2690,0,0,1,atlanta journal and constitution,1994,6,24,19940624,0,0,1
gun_control1.0-2691,0,0,1,denver post,1994,6,23,19940623,0,1,0
gun_control1.0-2693,0,0,1,denver post,1994,6,22,19940622,0,1,0
gun_control1.0-2695,0,0,1,philadelphia inquirer,1994,6,15,19940615,1,0,0
gun_control1.0-27,0,0,1,new york times,1973,12,2,19731202,0,0,1
gun_control1.0-2701,0,0,1,palm beach post,1994,6,11,19940611,0,0,1
gun_control1.0-2705,0,0,1,denver post,1994,6,8,19940608,0,0,1
gun_control1.0-2707,0,1,0,philadelphia inquirer,1994,6,4,19940604,0,1,0
gun_control1.0-2708,0,0,1,san jose mercury news,1994,6,2,19940602,1,0,0
gun_control1.0-2709,0,0,1,san jose mercury news,1994,6,2,19940602,0,0,1
gun_control1.0-2711,0,0,1,denver post,1994,5,29,19940529,1,0,0
gun_control1.0-2712,0,0,1,new york times,1994,5,29,19940529,1,0,0
gun_control1.0-2713,0,1,0,atlanta journal and constitution,1994,5,28,19940528,0,0,1
gun_control1.0-2716,0,0,1,usa today,1994,5,27,19940527,1,0,0
gun_control1.0-272,0,0,1,new york times,1982,8,20,19820820,0,1,0
gun_control1.0-2720,0,0,1,philadelphia inquirer,1994,5,24,19940524,0,0,1
gun_control1.0-2723,0,0,1,atlanta journal and constitution,1994,5,23,19940523,1,0,0
gun_control1.0-2725,0,0,1,usa today,1994,5,23,19940523,1,0,0
gun_control1.0-2728,0,0,1,st. louis post-dispatch,1994,5,22,19940522,1,0,0
gun_control1.0-2733,0,0,1,usa today,1994,5,20,19940520,0,0,1
gun_control1.0-2736,0,0,1,atlanta journal and constitution,1994,5,19,19940519,0,0,1
gun_control1.0-2738,0,0,1,new york times,1994,5,18,19940518,1,0,0
gun_control1.0-2739,0,0,1,usa today,1994,5,18,19940518,1,0,0
gun_control1.0-274,0,0,1,new york times,1982,7,20,19820720,0,0,1
gun_control1.0-2740,0,0,1,new york times,1994,5,17,19940517,1,0,0
gun_control1.0-2741,0,0,1,san jose mercury news,1994,5,17,19940517,0,1,0
gun_control1.0-2744,0,0,1,usa today,1994,5,16,19940516,0,0,1
gun_control1.0-2747,0,0,1,denver post,1994,5,14,19940514,0,0,1
gun_control1.0-2748,0,1,0,new york times,1994,5,14,19940514,0,0,1
gun_control1.0-2749,0,1,0,palm beach post,1994,5,13,19940513,0,0,1
gun_control1.0-2753,0,0,1,new york times,1994,5,12,19940512,1,0,0
gun_control1.0-2755,0,0,1,st. louis post-dispatch,1994,5,11,19940511,0,0,1
gun_control1.0-2756,0,0,1,atlanta journal and constitution,1994,5,10,19940510,0,1,0
gun_control1.0-2759,0,0,1,usa today,1994,5,10,19940510,1,0,0
gun_control1.0-2760,0,0,1,usa today,1994,5,10,19940510,0,1,0
gun_control1.0-2762,0,0,1,san jose mercury news,1994,5,9,19940509,1,0,0
gun_control1.0-2763,0,0,1,usa today,1994,5,9,19940509,0,0,1
gun_control1.0-2765,0,0,1,new york times,1994,5,8,19940508,0,0,1
gun_control1.0-2766,0,0,1,philadelphia inquirer,1994,5,8,19940508,0,1,0
gun_control1.0-2768,0,0,1,palm beach post,1994,5,7,19940507,0,0,1
gun_control1.0-2769,0,0,1,philadelphia inquirer,1994,5,7,19940507,0,0,1
gun_control1.0-277,0,0,1,new york times,1982,7,1,19820701,0,0,1
gun_control1.0-2770,0,0,1,san jose mercury news,1994,5,7,19940507,0,1,0
gun_control1.0-2771,0,0,1,st. louis post-dispatch,1994,5,7,19940507,0,0,1
gun_control1.0-2772,0,0,1,new york times,1994,5,6,19940506,0,0,1
gun_control1.0-2773,0,0,1,new york times,1994,5,6,19940506,0,0,1
gun_control1.0-2778,0,0,1,san jose mercury news,1994,5,6,19940506,0,0,1
gun_control1.0-2781,0,0,1,usa today,1994,5,6,19940506,0,0,1
gun_control1.0-2782,0,0,1,usa today,1994,5,6,19940506,0,0,1
gun_control1.0-2784,0,0,1,new york times,1994,5,5,19940505,0,0,1
gun_control1.0-2785,0,0,1,new york times,1994,5,5,19940505,0,1,0
gun_control1.0-2787,0,0,1,st. louis post-dispatch,1994,5,5,19940505,0,0,1
gun_control1.0-2790,0,1,0,usa today,1994,5,5,19940505,0,1,0
gun_control1.0-2791,0,0,1,usa today,1994,5,5,19940505,0,0,1
gun_control1.0-2792,0,0,1,usa today,1994,5,5,19940505,0,0,1
gun_control1.0-2795,0,0,1,new york times,1994,5,4,19940504,0,0,1
gun_control1.0-2797,0,1,0,philadelphia inquirer,1994,5,4,19940504,1,0,0
gun_control1.0-2798,0,0,1,st. louis post-dispatch,1994,5,4,19940504,0,0,1
gun_control1.0-2799,0,0,1,st. louis post-dispatch,1994,5,4,19940504,0,0,1
gun_control1.0-2802,0,0,1,atlanta journal and constitution,1994,5,3,19940503,0,0,1
gun_control1.0-2804,0,0,1,denver post,1994,5,3,19940503,0,0,1
gun_control1.0-2805,0,0,1,new york times,1994,5,3,19940503,0,0,1
gun_control1.0-2809,0,0,1,st. louis post-dispatch,1994,5,3,19940503,0,0,1
gun_control1.0-2812,0,0,1,new york times,1994,5,2,19940502,0,1,0
gun_control1.0-2814,0,0,1,palm beach post,1994,5,2,19940502,1,0,0
gun_control1.0-2817,0,0,1,st. louis post-dispatch,1994,5,2,19940502,1,0,0
gun_control1.0-2819,0,0,1,usa today,1994,5,2,19940502,0,0,1
gun_control1.0-2821,0,0,1,atlanta journal and constitution,1994,5,1,19940501,0,0,1
gun_control1.0-2823,0,0,1,new york times,1994,4,29,19940429,0,0,1
gun_control1.0-2827,0,0,1,st. louis post-dispatch,1994,4,28,19940428,1,0,0
gun_control1.0-2832,0,0,1,philadelphia inquirer,1994,4,26,19940426,0,0,1
gun_control1.0-2833,0,0,1,san jose mercury news,1994,4,26,19940426,0,0,1
gun_control1.0-2834,0,0,1,st. louis post-dispatch,1994,4,26,19940426,1,0,0
gun_control1.0-2836,0,0,1,new york times,1994,4,25,19940425,1,0,0
gun_control1.0-2838,0,0,1,philadelphia inquirer,1994,4,24,19940424,0,0,1
gun_control1.0-2839,0,0,1,st. louis post-dispatch,1994,4,23,19940423,1,0,0
gun_control1.0-2841,0,0,1,st. louis post-dispatch,1994,4,23,19940423,0,0,1
gun_control1.0-2842,0,0,1,denver post,1994,4,22,19940422,0,0,1
gun_control1.0-2847,0,0,1,st. louis post-dispatch,1994,4,21,19940421,0,1,0
gun_control1.0-2848,0,0,1,new york times,1994,4,20,19940420,0,0,1
gun_control1.0-2849,0,0,1,palm beach post,1994,4,20,19940420,0,0,1
gun_control1.0-2853,0,0,1,usa today,1994,4,19,19940419,0,0,1
gun_control1.0-2854,0,0,1,usa today,1994,4,19,19940419,1,0,0
gun_control1.0-2856,0,0,1,usa today,1994,4,19,19940419,0,0,1
gun_control1.0-2860,0,0,1,new york times,1994,4,17,19940417,0,0,1
gun_control1.0-2862,0,0,1,washington post,1994,4,17,19940417,0,1,0
gun_control1.0-2863,0,0,1,usa today,1994,4,15,19940415,0,0,1
gun_control1.0-2864,0,0,1,usa today,1994,4,15,19940415,0,1,0
gun_control1.0-2868,0,0,1,san jose mercury news,1994,4,14,19940414,0,0,1
gun_control1.0-2869,0,0,1,st. louis post-dispatch,1994,4,14,19940414,1,0,0
gun_control1.0-2872,0,1,0,san jose mercury news,1994,4,13,19940413,0,0,1
gun_control1.0-2874,0,0,1,san jose mercury news,1994,4,13,19940413,0,0,1
gun_control1.0-2876,0,0,1,new york times,1994,4,12,19940412,0,0,1
gun_control1.0-2878,0,0,1,usa today,1994,4,12,19940412,0,0,1
gun_control1.0-288,0,1,0,new york times,1982,4,17,19820417,0,1,0
gun_control1.0-2881,0,0,1,st. louis post-dispatch,1994,4,8,19940408,0,1,0
gun_control1.0-2883,0,0,1,washington post,1994,4,7,19940407,0,0,1
gun_control1.0-2884,0,0,1,new york times,1994,4,6,19940406,0,0,1
gun_control1.0-2885,0,0,1,st. louis post-dispatch,1994,4,4,19940404,0,0,1
gun_control1.0-2886,0,0,1,usa today,1994,4,4,19940404,0,0,1
gun_control1.0-2887,0,1,0,atlanta journal and constitution,1994,4,3,19940403,0,0,1
gun_control1.0-2888,0,0,1,new york times,1994,4,3,19940403,1,0,0
gun_control1.0-289,0,0,1,new york times,1982,4,11,19820411,0,0,1
gun_control1.0-2892,0,0,1,san jose mercury news,1994,4,1,19940401,0,0,1
