,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,Pro,Neutral,Anti
Tobacco1.0-9349,0,0,1,st. louis post-dispatch,1995,8,22,19950822,1,0,0
Tobacco1.0-9438,0,0,1,daily news,1995,8,11,19950811,0,0,1
Tobacco1.0-483,0,0,1,st. louis post-dispatch,1991,3,4,19910304,0,0,1
Tobacco1.0-4114,0,0,1,atlanta journal and constitution,2002,2,28,20020228,0,0,1
Tobacco1.0-4117,0,0,1,new york times,2002,2,27,20020227,0,0,1
Tobacco1.0-24224,0,0,1,daily news,2003,10,3,20031003,0,0,1
Tobacco1.0-24227,0,0,1,washington post,2003,10,3,20031003,0,1,0
Tobacco1.0-18548,0,0,1,philadelphia inquirer,2001,5,13,20010513,0,0,1
Tobacco1.0-20946,0,0,1,atlanta journal and constitution,2005,12,15,20051215,0,0,1
Tobacco1.0-20699,0,0,1,new york times,2005,6,9,20050609,0,0,1
Tobacco1.0-9184,0,0,1,st. louis post-dispatch,1992,10,17,19921017,0,1,0
Tobacco1.0-21634,0,0,1,new york times,2009,11,16,20091116,0,0,1
Tobacco1.0-26917,0,0,1,usa today,1990,6,26,19900626,0,0,1
Tobacco1.0-22567,0,0,1,st. petersburg times,2000,6,7,20000607,0,0,1
Tobacco1.0-26911,0,0,1,palm beach post,1990,6,27,19900627,0,0,1
Tobacco1.0-26910,0,0,1,new york times,1990,6,27,19900627,0,0,1
Tobacco1.0-248,0,0,1,atlanta journal and constitution,1991,6,27,19910627,0,0,1
Tobacco1.0-27131,0,0,1,usa today,1990,2,13,19900213,0,0,1
Tobacco1.0-21834,0,0,1,st. louis post-dispatch,2009,7,11,20090711,0,0,1
Tobacco1.0-21830,0,0,1,usa today,2009,7,15,20090715,1,0,0
Tobacco1.0-10403,0,0,1,san jose mercury news,1995,9,15,19950915,1,0,0
Tobacco1.0-1793,0,0,1,philadelphia inquirer,1996,3,14,19960314,0,0,1
Tobacco1.0-398,0,0,1,washington post,1991,4,11,19910411,0,0,1
Tobacco1.0-18387,0,0,1,atlanta journal and constitution,2001,6,30,20010630,0,0,1
Tobacco1.0-18386,0,0,1,st. louis post-dispatch,2001,7,1,20010701,0,0,1
Tobacco1.0-14349,0,0,1,palm beach post,1998,2,21,19980221,0,1,0
Tobacco1.0-19898,0,0,1,atlanta journal and constitution,2004,9,16,20040916,0,0,1
Tobacco1.0-19899,0,0,1,atlanta journal and constitution,2004,9,16,20040916,0,1,0
Tobacco1.0-14432,0,0,1,denver post,1998,2,11,19980211,0,0,1
Tobacco1.0-19894,0,0,1,saint paul pioneer press,2004,9,18,20040918,0,0,1
Tobacco1.0-10396,0,0,1,usa today,1995,9,20,19950920,0,0,1
Tobacco1.0-14434,0,0,1,herald-sun,1998,2,11,19980211,0,0,1
Tobacco1.0-9183,0,0,1,st. petersburg times,1992,10,17,19921017,0,0,1
Tobacco1.0-21121,0,0,1,new york times,2005,10,4,20051004,1,0,0
Tobacco1.0-10371,0,0,1,san jose mercury news,1995,9,26,19950926,0,0,1
Tobacco1.0-21123,0,0,1,new york times,2005,10,2,20051002,0,1,0
Tobacco1.0-21946,0,0,1,saint paul pioneer press,2010,11,14,20101114,0,0,1
Tobacco1.0-13171,0,0,1,herald-sun,1997,7,4,19970704,0,0,1
Tobacco1.0-4632,0,0,1,washington post,2006,3,29,20060329,1,0,0
Tobacco1.0-16491,0,0,1,san jose mercury news,1999,7,11,19990711,0,0,1
Tobacco1.0-26848,0,0,1,saint paul pioneer press,2013,2,12,20130212,0,0,1
Tobacco1.0-14722,0,0,1,new york times,1998,5,12,19980512,0,1,0
Tobacco1.0-13575,0,0,1,st. petersburg times,1997,10,22,19971022,0,0,1
Tobacco1.0-14235,0,0,1,st. petersburg times,1997,11,13,19971113,0,0,1
Tobacco1.0-3791,0,0,1,denver post,2001,3,28,20010328,0,0,1
Tobacco1.0-10810,0,0,1,usa today,1994,11,22,19941122,1,0,0
Tobacco1.0-23961,0,0,1,herald-sun,2003,4,30,20030430,0,0,1
Tobacco1.0-15528,0,0,1,new york times,1998,10,3,19981003,0,0,1
Tobacco1.0-16990,0,0,1,new york times,1998,3,29,19980329,0,1,0
Tobacco1.0-21650,0,0,1,st. louis post-dispatch,2009,11,9,20091109,0,0,1
Tobacco1.0-21542,0,0,1,atlanta journal and constitution,2008,7,30,20080730,0,0,1
Tobacco1.0-21541,0,0,1,washington post,2008,7,31,20080731,0,0,1
Tobacco1.0-9634,0,0,1,herald-sun,1995,7,16,19950716,0,1,0
Tobacco1.0-3493,0,0,1,washington post,2000,3,6,20000306,0,0,1
Tobacco1.0-15064,0,0,1,new york times,1998,6,11,19980611,0,1,0
Tobacco1.0-6408,0,0,1,st. louis post-dispatch,2011,3,9,20110309,0,0,1
Tobacco1.0-26864,0,1,0,san jose mercury news,2013,2,4,20130204,0,0,1
Tobacco1.0-20059,0,0,1,saint paul pioneer press,2004,7,20,20040720,0,0,1
Tobacco1.0-1361,0,0,1,palm beach post,1995,3,24,19950324,0,0,1
Tobacco1.0-17298,0,0,1,san jose mercury news,1998,9,20,19980920,0,0,1
Tobacco1.0-13713,0,0,1,atlanta journal and constitution,1997,10,1,19971001,0,0,1
Tobacco1.0-1365,0,1,0,new york times,1995,3,23,19950323,0,0,1
Tobacco1.0-3912,0,0,1,philadelphia inquirer,2001,2,7,20010207,0,0,1
Tobacco1.0-9730,0,0,1,saint paul pioneer press,1996,7,26,19960726,0,0,1
Tobacco1.0-938,0,0,1,palm beach post,1993,1,8,19930108,0,0,1
Tobacco1.0-10575,0,0,1,new york times,1993,10,29,19931029,1,0,0
Tobacco1.0-18767,0,1,0,washington post,2002,7,28,20020728,0,0,1
Tobacco1.0-21498,0,0,1,new york times,2008,9,5,20080905,1,0,0
Tobacco1.0-937,0,0,1,new york times,1993,1,8,19930108,0,0,1
Tobacco1.0-13371,0,0,1,st. louis post-dispatch,1997,8,17,19970817,0,1,0
Tobacco1.0-930,0,0,1,st. petersburg times,1993,1,12,19930112,0,0,1
Tobacco1.0-5441,0,0,1,st. petersburg times,2009,3,15,20090315,0,0,1
Tobacco1.0-5440,0,0,1,st. louis post-dispatch,2009,3,15,20090315,0,1,0
Tobacco1.0-20548,0,0,1,saint paul pioneer press,2005,7,19,20050719,1,0,0
Tobacco1.0-12712,0,0,1,atlanta journal and constitution,1997,6,21,19970621,1,0,0
Tobacco1.0-12713,0,0,1,atlanta journal and constitution,1997,6,21,19970621,0,0,1
Tobacco1.0-25066,0,0,1,st. petersburg times,2006,8,8,20060808,1,0,0
Tobacco1.0-3122,0,0,1,new york times,1999,2,17,19990217,0,1,0
Tobacco1.0-25062,0,0,1,palm beach post,2006,8,9,20060809,0,0,1
Tobacco1.0-1529,0,0,1,palm beach post,1995,2,17,19950217,0,0,1
Tobacco1.0-21524,0,0,1,atlanta journal and constitution,2008,8,5,20080805,0,0,1
Tobacco1.0-7054,0,0,1,usa today,1992,5,26,19920526,1,0,0
Tobacco1.0-13771,0,1,0,washington post,1997,9,21,19970921,0,0,1
Tobacco1.0-17074,0,0,1,denver post,1998,3,19,19980319,0,0,1
Tobacco1.0-17075,0,0,1,denver post,1998,3,19,19980319,0,1,0
Tobacco1.0-12028,0,0,1,herald-sun,1997,4,20,19970420,1,0,0
Tobacco1.0-17071,0,0,1,washington post,1998,3,20,19980320,0,0,1
Tobacco1.0-17689,0,0,1,washington post,1998,7,1,19980701,0,0,1
Tobacco1.0-13009,0,1,0,herald-sun,1997,7,23,19970723,1,0,0
Tobacco1.0-12022,0,0,1,new york times,1997,4,21,19970421,0,0,1
Tobacco1.0-12531,0,0,1,herald-sun,1997,5,2,19970502,0,0,1
Tobacco1.0-12532,0,1,0,new york times,1997,5,2,19970502,0,0,1
Tobacco1.0-1214,0,1,0,st. louis post-dispatch,1994,2,8,19940208,0,0,1
Tobacco1.0-6536,0,0,1,palm beach post,2011,1,1,20110101,0,1,0
Tobacco1.0-6241,0,0,1,usa today,2011,6,22,20110622,0,0,1
Tobacco1.0-1967,0,0,1,atlanta journal and constitution,1996,2,7,19960207,0,0,1
Tobacco1.0-1212,0,0,1,new york times,1994,2,8,19940208,0,0,1
Tobacco1.0-1965,0,0,1,daily news,1996,2,8,19960208,0,1,0
Tobacco1.0-12152,0,0,1,saint paul pioneer press,1997,4,9,19970409,0,0,1
Tobacco1.0-12621,0,0,1,new york times,1997,6,26,19970626,0,0,1
Tobacco1.0-19630,0,0,1,denver post,2004,12,10,20041210,0,0,1
Tobacco1.0-24477,0,0,1,new york times,2003,7,16,20030716,0,0,1
Tobacco1.0-17459,0,0,1,st. louis post-dispatch,1998,8,10,19980810,0,1,0
Tobacco1.0-5223,0,0,1,atlanta journal and constitution,2009,6,24,20090624,0,0,1
Tobacco1.0-12627,0,0,1,st. louis post-dispatch,1997,6,26,19970626,0,0,1
Tobacco1.0-17430,0,0,1,denver post,1998,8,15,19980815,1,0,0
Tobacco1.0-11386,0,0,1,philadelphia inquirer,1996,8,14,19960814,0,0,1
Tobacco1.0-21848,0,0,1,st. petersburg times,2009,7,1,20090701,1,0,0
Tobacco1.0-1301,0,0,1,washington post,1994,1,12,19940112,0,0,1
Tobacco1.0-2914,0,0,1,washington post,1999,3,22,19990322,0,0,1
Tobacco1.0-20286,0,0,1,saint paul pioneer press,2004,6,2,20040602,0,0,1
Tobacco1.0-19381,0,0,1,daily news,2002,10,30,20021030,0,0,1
Tobacco1.0-25498,0,0,1,saint paul pioneer press,2006,12,21,20061221,0,0,1
Tobacco1.0-1066,0,0,1,new york times,1994,3,15,19940315,1,0,0
Tobacco1.0-9524,0,0,1,herald-sun,1995,8,4,19950804,0,1,0
Tobacco1.0-26024,0,0,1,st. petersburg times,2007,8,24,20070824,1,0,0
Tobacco1.0-25490,0,1,0,saint paul pioneer press,2006,12,26,20061226,0,0,1
Tobacco1.0-1982,0,0,1,st. louis post-dispatch,1996,2,5,19960205,0,0,1
Tobacco1.0-9017,0,0,1,atlanta journal and constitution,1992,12,28,19921228,0,0,1
Tobacco1.0-12440,0,0,1,washington post,1997,5,11,19970511,0,0,1
Tobacco1.0-19145,0,0,1,washington post,2002,4,4,20020404,0,0,1
Tobacco1.0-5666,0,1,0,saint paul pioneer press,2008,5,22,20080522,0,0,1
Tobacco1.0-19416,0,0,1,st. louis post-dispatch,2002,10,19,20021019,1,0,0
Tobacco1.0-19417,0,0,1,st. louis post-dispatch,2002,10,19,20021019,0,0,1
Tobacco1.0-18942,0,0,1,st. louis post-dispatch,2002,6,7,20020607,0,0,1
Tobacco1.0-19418,0,0,1,st. louis post-dispatch,2002,10,19,20021019,1,0,0
Tobacco1.0-4023,0,0,1,washington post,2001,1,4,20010104,0,0,1
Tobacco1.0-18946,0,0,1,atlanta journal and constitution,2002,6,6,20020606,0,0,1
Tobacco1.0-11451,0,0,1,saint paul pioneer press,1996,8,2,19960802,1,0,0
Tobacco1.0-7205,0,0,1,new york times,1993,7,21,19930721,0,1,0
Tobacco1.0-20979,0,0,1,washington post,2005,12,8,20051208,0,1,0
Tobacco1.0-7206,0,0,1,palm beach post,1993,7,21,19930721,0,1,0
Tobacco1.0-4828,0,0,1,usa today,2006,1,26,20060126,0,0,1
Tobacco1.0-16077,0,0,1,atlanta journal and constitution,1999,4,11,19990411,0,0,1
Tobacco1.0-16817,0,0,1,herald-sun,1999,11,4,19991104,0,1,0
Tobacco1.0-16815,0,0,1,atlanta journal and constitution,1999,11,4,19991104,0,0,1
Tobacco1.0-16812,0,0,1,st. louis post-dispatch,1999,11,5,19991105,1,0,0
Tobacco1.0-13958,0,0,1,san jose mercury news,1997,9,2,19970902,0,0,1
Tobacco1.0-25259,0,0,1,daily news,2006,6,14,20060614,0,0,1
Tobacco1.0-6623,0,0,1,st. louis post-dispatch,2012,4,26,20120426,0,0,1
Tobacco1.0-20352,0,0,1,washington post,2004,5,15,20040515,0,0,1
Tobacco1.0-20799,0,0,1,new york times,2005,5,7,20050507,1,0,0
Tobacco1.0-5533,0,0,1,st. petersburg times,2009,1,23,20090123,0,0,1
Tobacco1.0-13955,0,0,1,philadelphia inquirer,1997,9,2,19970902,0,0,1
Tobacco1.0-11857,0,0,1,saint paul pioneer press,1996,10,9,19961009,0,0,1
Tobacco1.0-22568,0,1,0,washington post,2000,6,7,20000607,0,0,1
Tobacco1.0-25780,0,0,1,washington post,2006,9,17,20060917,1,0,0
Tobacco1.0-19562,0,0,1,san jose mercury news,2002,9,14,20020914,1,0,0
Tobacco1.0-25784,0,0,1,new york times,2006,9,14,20060914,0,0,1
Tobacco1.0-19560,0,0,1,new york times,2002,9,14,20020914,0,1,0
Tobacco1.0-19561,0,0,1,philadelphia inquirer,2002,9,14,20020914,0,0,1
Tobacco1.0-18705,0,0,1,new york times,2002,8,14,20020814,0,0,1
Tobacco1.0-16653,0,0,1,st. louis post-dispatch,1999,12,5,19991205,0,1,0
Tobacco1.0-8544,0,0,1,st. louis post-dispatch,1996,4,21,19960421,1,0,0
Tobacco1.0-26076,0,0,1,saint paul pioneer press,2007,7,25,20070725,0,0,1
Tobacco1.0-16657,0,1,0,atlanta journal and constitution,1999,12,3,19991203,0,1,0
Tobacco1.0-17595,0,0,1,denver post,1998,7,15,19980715,0,0,1
Tobacco1.0-22760,0,0,1,atlanta journal and constitution,2000,4,21,20000421,1,0,0
Tobacco1.0-22764,0,0,1,herald-sun,2000,4,20,20000420,1,0,0
Tobacco1.0-16494,0,0,1,herald-sun,1999,7,10,19990710,0,0,1
Tobacco1.0-16255,0,0,1,herald-sun,1999,9,8,19990908,1,0,0
Tobacco1.0-11928,0,0,1,palm beach post,1997,4,29,19970429,0,0,1
Tobacco1.0-11929,0,1,0,palm beach post,1997,4,29,19970429,1,0,0
Tobacco1.0-2188,0,0,1,st. louis post-dispatch,1997,3,23,19970323,0,0,1
Tobacco1.0-11924,0,0,1,washington post,1997,4,30,19970430,0,0,1
Tobacco1.0-11925,0,1,0,daily news,1997,4,29,19970429,0,0,1
Tobacco1.0-3124,0,0,1,atlanta journal and constitution,1999,2,16,19990216,0,0,1
Tobacco1.0-3127,0,0,1,saint paul pioneer press,1999,2,16,19990216,0,0,1
Tobacco1.0-2431,0,1,0,washington post,1997,2,11,19970211,0,1,0
Tobacco1.0-2430,0,0,1,st. louis post-dispatch,1997,2,11,19970211,0,0,1
Tobacco1.0-7112,0,0,1,new york times,1993,8,31,19930831,0,0,1
Tobacco1.0-2437,0,0,1,new york times,1997,2,9,19970209,0,0,1
Tobacco1.0-6754,0,0,1,philadelphia inquirer,2012,1,30,20120130,0,0,1
Tobacco1.0-3271,0,0,1,st. louis post-dispatch,1999,1,20,19990120,0,0,1
Tobacco1.0-10441,0,0,1,atlanta journal and constitution,1995,9,3,19950903,0,0,1
Tobacco1.0-22306,0,0,1,st. louis post-dispatch,2011,9,22,20110922,0,0,1
Tobacco1.0-19099,0,1,0,new york times,2002,4,18,20020418,0,1,0
Tobacco1.0-27417,0,0,1,new york times,1992,2,6,19920206,0,0,1
Tobacco1.0-27412,0,0,1,st. petersburg times,1992,2,8,19920208,0,0,1
Tobacco1.0-27410,0,0,1,palm beach post,1992,2,8,19920208,0,0,1
Tobacco1.0-11333,0,0,1,atlanta journal and constitution,1996,8,22,19960822,0,0,1
Tobacco1.0-22307,0,0,1,san jose mercury news,2011,9,21,20110921,0,0,1
Tobacco1.0-2615,0,1,0,saint paul pioneer press,1998,1,30,19980130,0,0,1
Tobacco1.0-27419,0,0,1,st. petersburg times,1992,2,6,19920206,1,0,0
Tobacco1.0-23565,0,0,1,palm beach post,2003,2,4,20030204,0,1,0
Tobacco1.0-15837,0,0,1,atlanta journal and constitution,1999,6,3,19990603,0,0,1
Tobacco1.0-11703,0,0,1,new york times,1996,11,6,19961106,0,0,1
Tobacco1.0-4873,0,0,1,philadelphia inquirer,2006,1,13,20060113,0,0,1
Tobacco1.0-4870,0,0,1,washington post,2006,1,14,20060114,0,0,1
Tobacco1.0-21484,0,0,1,daily news,2008,9,12,20080912,0,1,0
Tobacco1.0-20076,0,0,1,atlanta journal and constitution,2004,7,16,20040716,0,1,0
Tobacco1.0-23362,0,0,1,atlanta journal and constitution,2003,3,20,20030320,0,0,1
Tobacco1.0-11637,0,0,1,washington post,1996,11,20,19961120,1,0,0
Tobacco1.0-23367,0,0,1,palm beach post,2003,3,20,20030320,0,1,0
Tobacco1.0-7374,0,0,1,st. louis post-dispatch,1993,5,18,19930518,0,0,1
Tobacco1.0-15785,0,0,1,atlanta journal and constitution,1999,6,12,19990612,1,0,0
Tobacco1.0-25675,0,0,1,palm beach post,2006,10,24,20061024,0,0,1
Tobacco1.0-3057,0,0,1,new york times,1999,2,28,19990228,0,0,1
Tobacco1.0-25673,0,1,0,washington post,2006,10,26,20061026,0,0,1
Tobacco1.0-15934,0,0,1,philadelphia inquirer,1999,5,11,19990511,1,0,0
Tobacco1.0-3937,0,0,1,herald-sun,2001,1,30,20010130,0,0,1
Tobacco1.0-12846,0,0,1,herald-sun,1997,6,12,19970612,0,0,1
Tobacco1.0-12847,0,0,1,herald-sun,1997,6,12,19970612,0,0,1
Tobacco1.0-2053,0,1,0,st. louis post-dispatch,1996,1,18,19960118,1,0,0
Tobacco1.0-2500,0,0,1,palm beach post,1997,1,28,19970128,0,0,1
Tobacco1.0-12842,0,0,1,san jose mercury news,1997,6,13,19970613,0,0,1
Tobacco1.0-7570,0,0,1,denver post,1994,6,5,19940605,0,0,1
Tobacco1.0-22410,0,0,1,san jose mercury news,2011,7,13,20110713,0,0,1
Tobacco1.0-22414,0,0,1,herald-sun,2011,7,9,20110709,0,0,1
Tobacco1.0-4585,0,1,0,herald-sun,2005,1,13,20050113,1,0,0
Tobacco1.0-4584,0,0,1,daily news,2005,1,13,20050113,0,0,1
Tobacco1.0-23145,0,0,1,san jose mercury news,2000,7,24,20000724,0,0,1
Tobacco1.0-3671,0,0,1,st. louis post-dispatch,2000,1,27,20000127,0,1,0
Tobacco1.0-15352,0,0,1,atlanta journal and constitution,1998,11,11,19981111,0,0,1
Tobacco1.0-8492,0,1,0,saint paul pioneer press,1996,4,28,19960428,0,1,0
Tobacco1.0-20194,0,0,1,saint paul pioneer press,2004,6,24,20040624,0,0,1
Tobacco1.0-23780,0,0,1,daily news,2003,6,6,20030606,0,0,1
Tobacco1.0-27085,0,0,1,new york times,1990,2,25,19900225,0,0,1
Tobacco1.0-9940,0,1,0,new york times,1996,6,19,19960619,0,0,1
Tobacco1.0-23094,0,1,0,denver post,2000,8,3,20000803,0,0,1
Tobacco1.0-23093,0,0,1,st. petersburg times,2000,8,4,20000804,0,0,1
Tobacco1.0-3588,0,0,1,saint paul pioneer press,2000,2,14,20000214,0,0,1
Tobacco1.0-26097,0,0,1,st. petersburg times,2007,7,19,20070719,1,0,0
Tobacco1.0-5688,0,0,1,palm beach post,2008,5,13,20080513,0,0,1
Tobacco1.0-9942,0,1,0,philadelphia inquirer,1996,6,19,19960619,0,0,1
Tobacco1.0-3270,0,1,0,st. petersburg times,1999,1,20,19990120,0,0,1
Tobacco1.0-18168,0,0,1,st. louis post-dispatch,2001,10,22,20011022,1,0,0
Tobacco1.0-3272,0,0,1,washington post,1999,1,20,19990120,0,0,1
Tobacco1.0-10049,0,0,1,new york times,1995,12,17,19951217,0,0,1
Tobacco1.0-4473,0,0,1,new york times,2005,2,13,20050213,0,0,1
Tobacco1.0-3275,0,0,1,palm beach post,1999,1,18,19990118,0,0,1
Tobacco1.0-8178,0,0,1,san jose mercury news,1995,4,19,19950419,1,0,0
Tobacco1.0-4470,0,0,1,st. louis post-dispatch,2005,2,15,20050215,0,0,1
Tobacco1.0-18161,0,0,1,philadelphia inquirer,2001,10,27,20011027,0,0,1
Tobacco1.0-8177,0,0,1,san jose mercury news,1995,4,19,19950419,1,0,0
Tobacco1.0-8172,0,0,1,daily news,1995,4,19,19950419,0,1,0
Tobacco1.0-1969,0,0,1,new york times,1996,2,7,19960207,0,0,1
Tobacco1.0-24787,0,0,1,washington post,2004,3,10,20040310,1,0,0
Tobacco1.0-120,0,0,1,new york times,1990,10,2,19901002,0,0,1
Tobacco1.0-8593,0,0,1,new york times,1996,4,14,19960414,0,0,1
Tobacco1.0-9129,0,0,1,palm beach post,1992,11,12,19921112,0,1,0
Tobacco1.0-24036,0,0,1,san jose mercury news,2003,4,15,20030415,1,0,0
Tobacco1.0-1697,0,0,1,atlanta journal and constitution,1996,3,22,19960322,0,0,1
Tobacco1.0-20041,0,0,1,san jose mercury news,2004,7,25,20040725,0,0,1
Tobacco1.0-7808,0,0,1,san jose mercury news,1994,4,18,19940418,0,0,1
Tobacco1.0-7805,0,0,1,new york times,1994,4,18,19940418,1,0,0
Tobacco1.0-14541,0,0,1,st. louis post-dispatch,1998,2,2,19980202,0,0,1
Tobacco1.0-7801,0,0,1,san jose mercury news,1994,4,19,19940419,0,0,1
Tobacco1.0-7378,0,0,1,usa today,1993,5,17,19930517,0,0,1
Tobacco1.0-26326,0,0,1,san jose mercury news,2012,12,20,20121220,0,0,1
Tobacco1.0-14008,0,0,1,saint paul pioneer press,1997,12,24,19971224,0,0,1
Tobacco1.0-26324,0,0,1,usa today,2012,12,21,20121221,0,0,1
Tobacco1.0-26323,0,0,1,philadelphia inquirer,2012,12,21,20121221,0,0,1
Tobacco1.0-13228,0,0,1,philadelphia inquirer,1997,8,29,19970829,0,1,0
Tobacco1.0-15286,0,0,1,herald-sun,1998,11,17,19981117,0,0,1
Tobacco1.0-27235,0,0,1,st. louis post-dispatch,1992,4,6,19920406,0,0,1
Tobacco1.0-1109,0,0,1,san jose mercury news,1994,3,7,19940307,1,0,0
Tobacco1.0-8497,0,0,1,atlanta journal and constitution,1996,4,27,19960427,0,0,1
Tobacco1.0-25920,0,0,1,st. petersburg times,2007,10,31,20071031,0,0,1
Tobacco1.0-24084,0,0,1,st. louis post-dispatch,2003,4,8,20030408,0,1,0
Tobacco1.0-15751,0,1,0,herald-sun,1999,6,18,19990618,0,1,0
Tobacco1.0-15755,0,0,1,atlanta journal and constitution,1999,6,17,19990617,0,0,1
Tobacco1.0-18350,0,0,1,san jose mercury news,2001,7,17,20010717,0,0,1
Tobacco1.0-13140,0,0,1,washington post,1997,7,9,19970709,0,1,0
Tobacco1.0-4619,0,0,1,usa today,2006,3,31,20060331,0,0,1
Tobacco1.0-3471,0,0,1,denver post,2000,3,12,20000312,0,0,1
Tobacco1.0-11638,0,0,1,herald-sun,1996,11,19,19961119,0,1,0
Tobacco1.0-3474,0,0,1,st. louis post-dispatch,2000,3,12,20000312,0,1,0
Tobacco1.0-2715,0,0,1,herald-sun,1998,1,18,19980118,0,0,1
Tobacco1.0-19882,0,0,1,saint paul pioneer press,2004,9,21,20040921,0,0,1
Tobacco1.0-24258,0,0,1,washington post,2003,9,27,20030927,0,0,1
Tobacco1.0-19884,0,0,1,washington post,2004,9,21,20040921,1,0,0
Tobacco1.0-15730,0,0,1,saint paul pioneer press,1999,6,24,19990624,0,0,1
Tobacco1.0-9401,0,0,1,st. louis post-dispatch,1995,8,15,19950815,0,0,1
Tobacco1.0-15071,0,0,1,st. petersburg times,1998,6,11,19980611,0,0,1
Tobacco1.0-9403,0,0,1,washington post,1995,8,15,19950815,0,0,1
Tobacco1.0-18571,0,0,1,washington post,2001,5,6,20010506,1,0,0
Tobacco1.0-9406,0,0,1,new york times,1995,8,14,19950814,0,0,1
Tobacco1.0-20225,0,0,1,philadelphia inquirer,2004,6,18,20040618,1,0,0
Tobacco1.0-1180,0,0,1,philadelphia inquirer,1994,2,16,19940216,1,0,0
Tobacco1.0-726,0,0,1,palm beach post,1993,3,18,19930318,0,0,1
Tobacco1.0-728,0,0,1,st. petersburg times,1993,3,18,19930318,0,0,1
Tobacco1.0-729,0,0,1,st. louis post-dispatch,1993,3,18,19930318,0,0,1
Tobacco1.0-238,0,0,1,st. louis post-dispatch,1990,7,2,19900702,1,0,0
Tobacco1.0-1188,0,0,1,washington post,1994,2,12,19940212,0,0,1
Tobacco1.0-27123,0,0,1,palm beach post,1990,2,17,19900217,0,0,1
Tobacco1.0-1744,0,0,1,new york times,1996,3,18,19960318,0,0,1
Tobacco1.0-23300,0,0,1,daily news,2003,3,30,20030330,1,0,0
Tobacco1.0-7424,0,0,1,new york times,1994,6,29,19940629,0,1,0
Tobacco1.0-10147,0,0,1,new york times,1995,11,19,19951119,1,0,0
Tobacco1.0-7474,0,0,1,usa today,1994,6,23,19940623,0,0,1
Tobacco1.0-1748,0,0,1,st. petersburg times,1996,3,18,19960318,0,0,1
Tobacco1.0-10412,0,0,1,new york times,1995,9,13,19950913,0,0,1
Tobacco1.0-18378,0,0,1,new york times,2001,7,3,20010703,1,0,0
Tobacco1.0-25676,0,0,1,san jose mercury news,2006,10,24,20061024,0,0,1
Tobacco1.0-10388,0,1,0,herald-sun,1995,9,21,19950921,1,0,0
Tobacco1.0-14406,0,0,1,saint paul pioneer press,1998,2,14,19980214,0,0,1
Tobacco1.0-14407,0,0,1,saint paul pioneer press,1998,2,14,19980214,0,0,1
Tobacco1.0-10387,0,0,1,atlanta journal and constitution,1995,9,21,19950921,0,0,1
Tobacco1.0-15139,0,0,1,st. louis post-dispatch,1998,6,2,19980602,0,0,1
Tobacco1.0-18375,0,0,1,st. petersburg times,2001,7,4,20010704,0,0,1
Tobacco1.0-4053,0,0,1,new york times,2002,3,24,20020324,0,0,1
Tobacco1.0-14401,0,0,1,new york times,1998,2,14,19980214,0,0,1
Tobacco1.0-21792,0,0,1,palm beach post,2009,8,9,20090809,0,0,1
Tobacco1.0-21790,0,1,0,usa today,2009,8,11,20090811,0,0,1
Tobacco1.0-21794,0,0,1,st. louis post-dispatch,2009,8,9,20090809,0,0,1
Tobacco1.0-23938,0,0,1,new york times,2003,5,5,20030505,1,0,0
Tobacco1.0-14948,0,0,1,saint paul pioneer press,1998,6,20,19980620,0,0,1
Tobacco1.0-8005,0,0,1,san jose mercury news,1995,6,3,19950603,0,0,1
Tobacco1.0-20314,0,0,1,washington post,2004,5,25,20040525,0,0,1
Tobacco1.0-10363,0,0,1,denver post,1995,9,27,19950927,1,0,0
Tobacco1.0-10362,0,0,1,atlanta journal and constitution,1995,9,27,19950927,1,0,0
Tobacco1.0-9240,0,0,1,atlanta journal and constitution,1992,9,20,19920920,1,0,0
Tobacco1.0-838,0,0,1,atlanta journal and constitution,1993,2,16,19930216,1,0,0
Tobacco1.0-20278,0,0,1,atlanta journal and constitution,2004,6,3,20040603,0,0,1
Tobacco1.0-9245,0,0,1,palm beach post,1992,9,18,19920918,0,0,1
Tobacco1.0-13146,0,0,1,herald-sun,1997,7,7,19970707,1,0,0
Tobacco1.0-13147,0,0,1,st. louis post-dispatch,1997,7,7,19970707,0,0,1
Tobacco1.0-15906,0,0,1,philadelphia inquirer,1999,5,17,19990517,0,0,1
Tobacco1.0-831,0,0,1,atlanta journal and constitution,1993,2,18,19930218,0,0,1
Tobacco1.0-832,0,0,1,atlanta journal and constitution,1993,2,18,19930218,0,0,1
Tobacco1.0-13493,0,0,1,new york times,1997,8,3,19970803,0,0,1
Tobacco1.0-2054,0,0,1,usa today,1996,1,18,19960118,0,0,1
Tobacco1.0-18288,0,0,1,washington post,2001,8,10,20010810,0,0,1
Tobacco1.0-17023,0,1,0,st. louis post-dispatch,1998,3,25,19980325,1,0,0
Tobacco1.0-5134,0,0,1,new york times,2007,1,26,20070126,0,0,1
Tobacco1.0-15623,0,0,1,new york times,1998,12,13,19981213,1,0,0
Tobacco1.0-15622,0,1,0,herald-sun,1998,12,13,19981213,1,0,0
Tobacco1.0-9304,0,0,1,palm beach post,1995,8,26,19950826,0,0,1
Tobacco1.0-2987,0,0,1,washington post,1999,3,12,19990312,0,1,0
Tobacco1.0-12841,0,0,1,san jose mercury news,1997,6,13,19970613,0,0,1
