,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,assignment,weight,directness,Explicit,Implicit
Immigration1.0-8951,0,0,1,washington post,2000,9,27,20000927,emily_59.0_rt,0.5,1,0,1
Immigration1.0-35876,0,0,1,new york times,1984,5,20,19840520,laurie_57.0_rt,0.5,0,1,0
Immigration1.0-35876,0,0,1,new york times,1984,5,20,19840520,kristine_57.0_rt,0.5,0,1,0
Immigration1.0-3808,0,0,1,daily news,1997,4,2,19970402,nick_59.0_rt,0.5,1,0,1
Immigration1.0-3808,0,0,1,daily news,1997,4,2,19970402,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-8862,0,0,1,st. louis post-dispatch,2000,10,18,20001018,dana_57.0_rt,0.5,1,0,1
Immigration1.0-8862,0,0,1,st. louis post-dispatch,2000,10,18,20001018,corey_57.0_rt,0.5,1,0,1
Immigration1.0-12785,0,0,1,san jose mercury news,2002,8,13,20020813,laurie_57.0_rt,0.5,1,0,1
Immigration1.0-12785,0,0,1,san jose mercury news,2002,8,13,20020813,kristine_57.0_rt,0.5,1,0,1
Immigration1.0-19889,0,0,1,new york times,2006,4,4,20060404,allie_61.0_rt,0.5,1,0,1
Immigration1.0-19889,0,0,1,new york times,2006,4,4,20060404,alex_61.0_rt,0.5,1,0,1
Immigration1.0-30200,0,0,1,new york times,2010,10,9,20101009,dana_62.0_rt,0.25,1,0,1
Immigration1.0-30200,0,0,1,new york times,2010,10,9,20101009,kristine_65.0_rt,0.25,1,0,1
Immigration1.0-30200,0,0,1,new york times,2010,10,9,20101009,gareth_62.0_rt,0.25,1,0,1
Immigration1.0-30200,0,0,1,new york times,2010,10,9,20101009,allie_65.0_rt,0.25,1,0,1
Immigration1.0-30207,0,0,1,washington post,2010,10,7,20101007,emily_60.0_rt,0.5,1,0,1
Immigration1.0-30207,0,0,1,washington post,2010,10,7,20101007,nick_60.0_rt,0.5,1,0,1
Immigration1.0-24552,0,0,1,atlanta journal and constitution,2007,8,1,20070801,sam_62.0_rt,0.5,0,1,0
Immigration1.0-24552,0,0,1,atlanta journal and constitution,2007,8,1,20070801,alex_62.0_rt,0.5,0,1,0
Immigration1.0-38034,0,0,1,palm beach post,1991,4,30,19910430,kristine_56.0_rt,0.5,1,0,1
Immigration1.0-38034,0,0,1,palm beach post,1991,4,30,19910430,jeremy_56.0_rt,0.5,1,0,1
Immigration1.0-31008,0,0,1,daily news,2011,5,11,20110511,emily_61.0_rt,0.5,1,0,1
Immigration1.0-31008,0,0,1,daily news,2011,5,11,20110511,gareth_61.2_rt,0.5,1,0,1
Immigration1.0-21013,0,0,1,usa today,2006,6,15,20060615,alex_58.0_rt,0.5,1,0,1
Immigration1.0-21013,0,0,1,usa today,2006,6,15,20060615,dana_58.0_rt,0.5,1,0,1
Immigration1.0-31553,0,0,1,herald-sun,2011,7,14,20110714,jeremy_57.0_rt,0.5,1,0,1
Immigration1.0-31553,0,0,1,herald-sun,2011,7,14,20110714,kristine_58.0_rt,0.5,0,1,0
Immigration1.0-5151,0,0,1,st. petersburg times,1998,8,25,19980825,gareth_60.0_rt,0.5,1,0,1
Immigration1.0-5151,0,0,1,st. petersburg times,1998,8,25,19980825,allie_60.0_rt,0.5,1,0,1
Immigration1.0-5401,0,0,1,new york times,1998,6,13,19980613,allie_54.0_r,0.5,1,0,1
Immigration1.0-5401,0,0,1,new york times,1998,6,13,19980613,hannah_54.0_r,0.5,1,0,1
Immigration1.0-13780,0,1,0,washington post,2003,6,19,20030619,allie_58.0_rt,0.5,1,0,1
Immigration1.0-13780,0,1,0,washington post,2003,6,19,20030619,spencer_58.0_rt,0.5,1,0,1
Immigration1.0-38789,0,0,1,new york times,1992,12,13,19921213,alex_55.0_r,0.5,1,0,1
Immigration1.0-38789,0,0,1,new york times,1992,12,13,19921213,allie_55.0_r,0.5,1,0,1
Immigration1.0-29608,0,0,1,palm beach post,2010,8,13,20100813,dana_61.0_rt,0.5,1,0,1
Immigration1.0-29608,0,0,1,palm beach post,2010,8,13,20100813,spencer_61.0_rt,0.5,0,1,0
Immigration1.0-38780,0,0,1,new york times,1992,12,16,19921216,spencer_60.2_rt,0.5,1,0,1
Immigration1.0-38780,0,0,1,new york times,1992,12,16,19921216,alex_60.0_rt,0.5,1,0,1
Immigration1.0-21442,0,0,1,philadelphia inquirer,2006,8,8,20060808,corey_58.0_rt,0.5,1,0,1
Immigration1.0-21442,0,0,1,philadelphia inquirer,2006,8,8,20060808,spencer_58.2_rt,0.5,1,0,1
Immigration1.0-8408,0,0,1,palm beach post,2000,7,5,20000705,nick_58.0_rt,0.5,1,0,1
Immigration1.0-8408,0,0,1,palm beach post,2000,7,5,20000705,laurie_58.0_rt,0.5,1,0,1
Immigration1.0-21445,0,0,1,san jose mercury news,2006,8,8,20060808,sam_59.0_rt,0.5,1,0,1
Immigration1.0-21445,0,0,1,san jose mercury news,2006,8,8,20060808,emily_59.0_rt,0.5,1,0,1
Immigration1.0-10763,0,0,1,atlanta journal and constitution,2001,12,24,20011224,alex_54.0_r,0.5,1,0,1
Immigration1.0-10763,0,0,1,atlanta journal and constitution,2001,12,24,20011224,emily_54.0_r,0.5,1,0,1
Immigration1.0-17444,0,1,0,new york times,2005,5,11,20050511,allie_62.0_rt,0.5,1,0,1
Immigration1.0-17444,0,1,0,new york times,2005,5,11,20050511,emily_62.0_rt,0.5,1,0,1
Immigration1.0-17448,0,0,1,washington post,2005,5,11,20050511,alex_58.0_rt,0.5,1,0,1
Immigration1.0-17448,0,0,1,washington post,2005,5,11,20050511,dana_58.0_rt,0.5,1,0,1
Immigration1.0-18207,0,0,1,palm beach post,2005,12,6,20051206,alex_56.0_rt,1,1,0,1
Immigration1.0-39781,0,0,1,new york times,1993,3,21,19930321,allie_62.0_rt,0.5,0,1,0
Immigration1.0-39781,0,0,1,new york times,1993,3,21,19930321,emily_62.0_rt,0.5,0,1,0
Immigration1.0-39789,0,0,1,new york times,1993,3,14,19930314,alex_56.0_rt,1,0,1,0
Immigration1.0-39788,0,0,1,st. louis post-dispatch,1993,3,15,19930315,spencer_62.0_rt,0.5,1,0,1
Immigration1.0-39788,0,0,1,st. louis post-dispatch,1993,3,15,19930315,corey_62.0_rt,0.5,1,0,1
Immigration1.0-1386,0,0,1,washington post,1996,3,19,19960319,allie_58.0_rt,0.5,1,0,1
Immigration1.0-1386,0,0,1,washington post,1996,3,19,19960319,spencer_58.0_rt,0.5,1,0,1
Immigration1.0-29464,0,0,1,daily news,2010,5,2,20100502,corey_59.0_rt,0.5,1,0,1
Immigration1.0-29464,0,0,1,daily news,2010,5,2,20100502,dana_59.0_rt,0.5,1,0,1
Immigration1.0-29469,0,0,1,denver post,2010,5,2,20100502,dana_61.0_rt,0.5,0,1,0
Immigration1.0-29469,0,0,1,denver post,2010,5,2,20100502,spencer_61.0_rt,0.5,0,1,0
Immigration1.0-22865,0,0,1,new york times,2006,12,21,20061221,spencer_62.0_rt,0.5,1,0,1
Immigration1.0-22865,0,0,1,new york times,2006,12,21,20061221,corey_62.0_rt,0.5,1,0,1
Immigration1.0-28802,0,0,1,daily news,2010,4,1,20100401,gareth_60.0_rt,0.5,1,0,1
Immigration1.0-28802,0,0,1,daily news,2010,4,1,20100401,allie_60.0_rt,0.5,1,0,1
Immigration1.0-34009,0,0,1,daily news,2012,8,14,20120814,allie_54.0_r,0.5,0,1,0
Immigration1.0-34009,0,0,1,daily news,2012,8,14,20120814,hannah_54.0_r,0.5,0,1,0
Immigration1.0-39567,0,0,1,new york times,1993,6,26,19930626,corey_65.0_rt,0.5,1,0,1
Immigration1.0-39567,0,0,1,new york times,1993,6,26,19930626,hannah_65.2_rt,0.5,1,0,1
Immigration1.0-35271,0,0,1,new york times,1982,2,13,19820213,alex_56.0_rt,1,1,0,1
Immigration1.0-7009,0,0,1,philadelphia inquirer,1999,11,20,19991120,alex_56.0_rt,1,1,0,1
Immigration1.0-7000,0,0,1,new york times,1999,11,22,19991122,gareth_58.0_rt,0.5,0,1,0
Immigration1.0-7000,0,0,1,new york times,1999,11,22,19991122,allie_58.2_rt,0.5,0,1,0
Immigration1.0-15333,0,0,1,washington post,2004,1,10,20040110,sam_59.0_rt,0.5,1,0,1
Immigration1.0-15333,0,0,1,washington post,2004,1,10,20040110,emily_59.0_rt,0.5,1,0,1
Immigration1.0-690,0,0,1,new york times,1995,6,5,19950605,sam_59.0_rt,0.5,1,0,1
Immigration1.0-690,0,0,1,new york times,1995,6,5,19950605,emily_59.0_rt,0.5,1,0,1
Immigration1.0-694,0,0,1,new york times,1995,6,4,19950604,spencer_60.2_rt,0.5,1,0,1
Immigration1.0-694,0,0,1,new york times,1995,6,4,19950604,alex_60.0_rt,0.5,1,0,1
Immigration1.0-11136,0,0,1,saint paul pioneer press,2001,11,1,20011101,sam_62.0_rt,0.5,1,0,1
Immigration1.0-11136,0,0,1,saint paul pioneer press,2001,11,1,20011101,alex_62.0_rt,0.5,1,0,1
Immigration1.0-20713,0,0,1,st. louis post-dispatch,2006,5,15,20060515,kristine_61.0_rt,1,1,0,1
Immigration1.0-12816,0,0,1,san jose mercury news,2002,8,9,20020809,alex_59.0_rt,0.5,1,0,1
Immigration1.0-12816,0,0,1,san jose mercury news,2002,8,9,20020809,allie_59.0_rt,0.5,1,0,1
Immigration1.0-19337,0,1,0,daily news,2006,3,23,20060323,alex_56.0_rt,1,1,0,1
Immigration1.0-17862,0,0,1,san jose mercury news,2005,8,10,20050810,jeremy_57.0_rt,0.5,1,0,1
Immigration1.0-17862,0,0,1,san jose mercury news,2005,8,10,20050810,kristine_58.0_rt,0.5,1,0,1
Immigration1.0-17869,0,1,0,new york times,2005,8,9,20050809,sam_61.0_rt,0.5,1,0,1
Immigration1.0-17869,0,1,0,new york times,2005,8,9,20050809,corey_61.0_rt,0.5,1,0,1
Immigration1.0-22401,0,0,1,atlanta journal and constitution,2006,11,2,20061102,hannah_65.0_rt,0.5,1,0,1
Immigration1.0-22401,0,0,1,atlanta journal and constitution,2006,11,2,20061102,alex_65.0_rt,0.5,1,0,1
Immigration1.0-22404,0,0,1,new york times,2006,11,2,20061102,dana_61.0_rt,0.5,1,0,1
Immigration1.0-22404,0,0,1,new york times,2006,11,2,20061102,spencer_61.0_rt,0.5,1,0,1
Immigration1.0-9438,0,0,1,saint paul pioneer press,2001,1,25,20010125,alex_59.0_rt,0.5,1,0,1
Immigration1.0-9438,0,0,1,saint paul pioneer press,2001,1,25,20010125,allie_59.0_rt,0.5,1,0,1
Immigration1.0-9431,0,0,1,philadelphia inquirer,2001,1,28,20010128,kristine_60.0_rt,0.5,1,0,1
Immigration1.0-9431,0,0,1,philadelphia inquirer,2001,1,28,20010128,corey_60.0_rt,0.5,1,0,1
Immigration1.0-9434,0,0,1,washington post,2001,1,28,20010128,alex_55.0_r,0.5,1,0,1
Immigration1.0-9434,0,0,1,washington post,2001,1,28,20010128,allie_55.0_r,0.5,1,0,1
Immigration1.0-38814,0,0,1,new york times,1992,11,27,19921127,emily_56.2_rt,0.5,0,1,0
Immigration1.0-38814,0,0,1,new york times,1992,11,27,19921127,spencer_56.0_rt,0.5,0,1,0
Immigration1.0-33335,0,0,1,san jose mercury news,2012,6,25,20120625,nick_58.0_rt,0.5,1,0,1
Immigration1.0-33335,0,0,1,san jose mercury news,2012,6,25,20120625,laurie_58.0_rt,0.5,1,0,1
Immigration1.0-33849,0,0,1,new york times,2012,9,8,20120908,gareth_58.0_rt,0.5,1,0,1
Immigration1.0-33849,0,0,1,new york times,2012,9,8,20120908,allie_58.2_rt,0.5,1,0,1
Immigration1.0-29347,0,0,1,new york times,2010,5,15,20100515,alex_59.0_rt,0.5,1,0,1
Immigration1.0-29347,0,0,1,new york times,2010,5,15,20100515,allie_59.0_rt,0.5,1,0,1
Immigration1.0-26092,0,0,1,daily news,2008,1,6,20080106,laurie_55.0_r,0.5,1,0,1
Immigration1.0-26092,0,0,1,daily news,2008,1,6,20080106,emily_55.2_r,0.5,1,0,1
Immigration1.0-6060,0,0,1,palm beach post,1999,3,29,19990329,hannah_65.0_rt,0.5,0,1,0
Immigration1.0-6060,0,0,1,palm beach post,1999,3,29,19990329,alex_65.0_rt,0.5,0,1,0
Immigration1.0-6066,0,0,1,new york times,1999,3,28,19990328,alex_58.0_rt,0.5,1,0,1
Immigration1.0-6066,0,0,1,new york times,1999,3,28,19990328,dana_58.0_rt,0.5,1,0,1
Immigration1.0-26828,0,0,1,denver post,2008,9,12,20080912,emily_56.2_rt,0.5,1,0,1
Immigration1.0-26828,0,0,1,denver post,2008,9,12,20080912,spencer_56.0_rt,0.5,1,0,1
Immigration1.0-26829,0,0,1,new york times,2008,9,12,20080912,allie_54.0_r,0.5,0,1,0
Immigration1.0-26829,0,0,1,new york times,2008,9,12,20080912,hannah_54.0_r,0.5,0,1,0
Immigration1.0-24760,0,0,1,new york times,2007,7,4,20070704,nick_62.0_rt,0.5,1,0,1
Immigration1.0-24760,0,0,1,new york times,2007,7,4,20070704,kristine_62.0_rt,0.5,1,0,1
Immigration1.0-24763,0,0,1,philadelphia inquirer,2007,7,4,20070704,alex_56.0_rt,1,0,1,0
Immigration1.0-12942,0,1,0,saint paul pioneer press,2002,12,16,20021216,corey_54.0_r,0.5,1,0,1
Immigration1.0-12942,0,1,0,saint paul pioneer press,2002,12,16,20021216,laurie_54.0_r,0.5,1,0,1
Immigration1.0-8380,0,0,1,washington post,2000,7,11,20000711,alex_55.0_r,0.5,1,0,1
Immigration1.0-8380,0,0,1,washington post,2000,7,11,20000711,allie_55.0_r,0.5,1,0,1
Immigration1.0-8381,0,0,1,daily news,2000,7,10,20000710,gareth_61.0_rt,0.5,1,0,1
Immigration1.0-8381,0,0,1,daily news,2000,7,10,20000710,nick_61.0_rt,0.5,1,0,1
Immigration1.0-3655,0,0,1,new york times,1997,4,30,19970430,corey_56.0_rt,0.5,1,0,1
Immigration1.0-3655,0,0,1,new york times,1997,4,30,19970430,emily_56.0_rt,0.5,1,0,1
Immigration1.0-26409,0,0,1,washington post,2008,5,11,20080511,alex_59.0_rt,0.5,1,0,1
Immigration1.0-26409,0,0,1,washington post,2008,5,11,20080511,allie_59.0_rt,0.5,1,0,1
Immigration1.0-24493,0,0,1,new york times,2007,8,11,20070811,alex_59.0_rt,0.5,1,0,1
Immigration1.0-24493,0,0,1,new york times,2007,8,11,20070811,allie_59.0_rt,0.5,1,0,1
Immigration1.0-24499,0,0,1,washington post,2007,8,11,20070811,sam_58.0_rt,0.5,0,1,0
Immigration1.0-24499,0,0,1,washington post,2007,8,11,20070811,jeremy_58.0_rt,0.5,0,1,0
Immigration1.0-16013,0,0,1,san jose mercury news,2004,8,23,20040823,kristine_60.0_rt,0.5,1,0,1
Immigration1.0-16013,0,0,1,san jose mercury news,2004,8,23,20040823,corey_60.0_rt,0.5,1,0,1
Immigration1.0-14830,0,0,1,saint paul pioneer press,2003,11,23,20031123,kristine_61.0_rt,1,1,0,1
Immigration1.0-16670,0,0,1,washington post,2004,10,21,20041021,laurie_55.0_r,0.5,1,0,1
Immigration1.0-16670,0,0,1,washington post,2004,10,21,20041021,emily_55.2_r,0.5,1,0,1
Immigration1.0-34256,0,0,1,new york times,1980,12,9,19801209,spencer_62.0_rt,0.5,1,0,1
Immigration1.0-34256,0,0,1,new york times,1980,12,9,19801209,corey_62.0_rt,0.5,1,0,1
Immigration1.0-35064,0,0,1,new york times,1982,10,7,19821007,corey_61.0_rt,1,0,1,0
Immigration1.0-4962,0,0,1,washington post,1998,2,26,19980226,sam_61.0_rt,0.5,1,0,1
Immigration1.0-4962,0,0,1,washington post,1998,2,26,19980226,corey_61.0_rt,0.5,1,0,1
Immigration1.0-25172,0,0,1,atlanta journal and constitution,2007,9,9,20070909,allie_60.2_rt,0.5,1,0,1
Immigration1.0-25172,0,0,1,atlanta journal and constitution,2007,9,9,20070909,corey_60.2_rt,0.5,1,0,1
Immigration1.0-14162,0,0,1,philadelphia inquirer,2003,4,5,20030405,allie_60.2_rt,0.5,1,0,1
Immigration1.0-14162,0,0,1,philadelphia inquirer,2003,4,5,20030405,corey_60.2_rt,0.5,1,0,1
Immigration1.0-29810,0,0,1,new york times,2010,7,23,20100723,laurie_57.0_rt,0.5,1,0,1
Immigration1.0-29810,0,0,1,new york times,2010,7,23,20100723,kristine_57.0_rt,0.5,1,0,1
Immigration1.0-29811,0,0,1,new york times,2010,7,23,20100723,nick_58.0_rt,0.5,1,0,1
Immigration1.0-29811,0,0,1,new york times,2010,7,23,20100723,laurie_58.0_rt,0.5,1,0,1
Immigration1.0-14950,0,0,1,atlanta journal and constitution,2003,10,29,20031029,dana_57.0_rt,0.5,1,0,1
Immigration1.0-14950,0,0,1,atlanta journal and constitution,2003,10,29,20031029,corey_57.0_rt,0.5,1,0,1
Immigration1.0-23252,0,0,1,atlanta journal and constitution,2007,3,8,20070308,allie_61.0_rt,0.5,1,0,1
Immigration1.0-23252,0,0,1,atlanta journal and constitution,2007,3,8,20070308,alex_61.0_rt,0.5,1,0,1
Immigration1.0-16229,0,1,0,washington post,2004,6,28,20040628,emily_60.0_rt,0.5,1,0,1
Immigration1.0-16229,0,1,0,washington post,2004,6,28,20040628,nick_60.0_rt,0.5,1,0,1
Immigration1.0-18945,0,0,1,saint paul pioneer press,2006,1,5,20060105,alex_59.0_rt,0.5,0,1,0
Immigration1.0-18945,0,0,1,saint paul pioneer press,2006,1,5,20060105,allie_59.0_rt,0.5,0,1,0
Immigration1.0-41292,0,0,1,new york times,1994,11,2,19941102,kristine_56.0_rt,0.5,0,1,0
Immigration1.0-41292,0,0,1,new york times,1994,11,2,19941102,jeremy_56.0_rt,0.5,0,1,0
Immigration1.0-41294,0,0,1,st. louis post-dispatch,1994,11,2,19941102,corey_65.0_rt,0.5,1,0,1
Immigration1.0-41294,0,0,1,st. louis post-dispatch,1994,11,2,19941102,hannah_65.2_rt,0.5,1,0,1
Immigration1.0-31762,0,0,1,new york times,2011,11,23,20111123,laurie_59.0_rt,0.5,0,1,0
Immigration1.0-31762,0,0,1,new york times,2011,11,23,20111123,gareth_59.0_rt,0.5,0,1,0
Immigration1.0-39195,0,0,1,new york times,1993,12,20,19931220,gareth_60.0_rt,0.5,1,0,1
Immigration1.0-39195,0,0,1,new york times,1993,12,20,19931220,allie_60.0_rt,0.5,1,0,1
Immigration1.0-39193,0,0,1,palm beach post,1993,12,23,19931223,kristine_61.0_rt,1,1,0,1
Immigration1.0-13196,0,0,1,new york times,2002,10,27,20021027,corey_65.0_rt,0.5,1,0,1
Immigration1.0-13196,0,0,1,new york times,2002,10,27,20021027,hannah_65.2_rt,0.5,1,0,1
Immigration1.0-32949,0,1,0,denver post,2012,4,6,20120406,corey_54.0_r,0.5,1,0,1
Immigration1.0-32949,0,1,0,denver post,2012,4,6,20120406,laurie_54.0_r,0.5,1,0,1
Immigration1.0-38579,0,0,1,new york times,1991,12,3,19911203,dana_60.0_rt,0.5,1,0,1
Immigration1.0-38579,0,0,1,new york times,1991,12,3,19911203,sam_60.0_rt,0.5,1,0,1
Immigration1.0-21383,0,0,1,st. louis post-dispatch,2006,8,15,20060815,spencer_60.2_rt,0.5,1,0,1
Immigration1.0-21383,0,0,1,st. louis post-dispatch,2006,8,15,20060815,alex_60.0_rt,0.5,1,0,1
Immigration1.0-27715,0,0,1,palm beach post,2008,10,6,20081006,corey_54.0_r,0.5,1,0,1
Immigration1.0-27715,0,0,1,palm beach post,2008,10,6,20081006,laurie_54.0_r,0.5,1,0,1
Immigration1.0-4296,0,1,0,palm beach post,1997,12,29,19971229,allie_60.2_rt,0.5,1,0,1
Immigration1.0-4296,0,1,0,palm beach post,1997,12,29,19971229,corey_60.2_rt,0.5,1,0,1
Immigration1.0-27710,0,0,1,new york times,2008,10,8,20081008,corey_58.0_rt,0.5,1,0,1
Immigration1.0-27710,0,0,1,new york times,2008,10,8,20081008,spencer_58.2_rt,0.5,1,0,1
Immigration1.0-4746,0,0,1,san jose mercury news,1998,4,13,19980413,dana_60.0_rt,0.5,0,1,0
Immigration1.0-4746,0,0,1,san jose mercury news,1998,4,13,19980413,sam_60.0_rt,0.5,0,1,0
Immigration1.0-4747,0,0,1,atlanta journal and constitution,1998,4,12,19980412,kristine_60.0_rt,0.5,0,1,0
Immigration1.0-4747,0,0,1,atlanta journal and constitution,1998,4,12,19980412,corey_60.0_rt,0.5,0,1,0
Immigration1.0-4742,0,1,0,washington post,1998,4,14,19980414,sam_62.0_rt,0.5,1,0,1
Immigration1.0-4742,0,1,0,washington post,1998,4,14,19980414,alex_62.0_rt,0.5,1,0,1
Immigration1.0-10063,0,0,1,atlanta journal and constitution,2001,8,6,20010806,corey_65.0_rt,0.5,1,0,1
Immigration1.0-10063,0,0,1,atlanta journal and constitution,2001,8,6,20010806,hannah_65.2_rt,0.5,1,0,1
Immigration1.0-27438,0,0,1,daily news,2009,2,4,20090204,sam_58.0_rt,0.5,1,0,1
Immigration1.0-27438,0,0,1,daily news,2009,2,4,20090204,jeremy_58.0_rt,0.5,1,0,1
Immigration1.0-18417,0,0,1,san jose mercury news,2005,10,26,20051026,laurie_59.0_rt,0.5,1,0,1
Immigration1.0-18417,0,0,1,san jose mercury news,2005,10,26,20051026,gareth_59.0_rt,0.5,1,0,1
Immigration1.0-6527,0,0,1,atlanta journal and constitution,1999,7,17,19990717,corey_59.0_rt,0.5,1,0,1
Immigration1.0-6527,0,0,1,atlanta journal and constitution,1999,7,17,19990717,dana_59.0_rt,0.5,1,0,1
Immigration1.0-23727,0,0,1,new york times,2007,5,7,20070507,sam_62.0_rt,0.5,1,0,1
Immigration1.0-23727,0,0,1,new york times,2007,5,7,20070507,alex_62.0_rt,0.5,1,0,1
Immigration1.0-6529,0,0,1,palm beach post,1999,7,17,19990717,corey_65.0_rt,0.5,1,0,1
Immigration1.0-6529,0,0,1,palm beach post,1999,7,17,19990717,hannah_65.2_rt,0.5,1,0,1
Immigration1.0-14500,0,0,1,new york times,2003,8,13,20030813,kristine_60.0_rt,0.5,1,0,1
Immigration1.0-14500,0,0,1,new york times,2003,8,13,20030813,corey_60.0_rt,0.5,1,0,1
Immigration1.0-21655,0,0,1,daily news,2006,7,13,20060713,corey_65.0_rt,0.5,1,0,1
Immigration1.0-21655,0,0,1,daily news,2006,7,13,20060713,hannah_65.2_rt,0.5,1,0,1
Immigration1.0-21653,0,1,0,washington post,2006,7,14,20060714,sam_62.0_rt,0.5,0,1,0
Immigration1.0-21653,0,1,0,washington post,2006,7,14,20060714,alex_62.0_rt,0.5,0,1,0
Immigration1.0-10553,0,0,1,new york times,2001,9,24,20010924,nick_58.2_rt,0.5,1,0,1
Immigration1.0-10553,0,0,1,new york times,2001,9,24,20010924,emily_58.0_rt,0.5,1,0,1
Immigration1.0-15109,0,0,1,philadelphia inquirer,2004,2,12,20040212,allie_62.0_rt,0.5,1,0,1
Immigration1.0-15109,0,0,1,philadelphia inquirer,2004,2,12,20040212,emily_62.0_rt,0.5,1,0,1
Immigration1.0-735,0,0,1,new york times,1995,5,18,19950518,emily_61.0_rt,0.5,1,0,1
Immigration1.0-735,0,0,1,new york times,1995,5,18,19950518,gareth_61.2_rt,0.5,1,0,1
Immigration1.0-22093,0,0,1,new york times,2006,8,27,20060827,emily_60.0_rt,0.5,1,0,1
Immigration1.0-22093,0,0,1,new york times,2006,8,27,20060827,nick_60.0_rt,0.5,1,0,1
Immigration1.0-8263,0,0,1,palm beach post,2000,8,16,20000816,dana_62.0_rt,0.25,0,1,0
Immigration1.0-8263,0,0,1,palm beach post,2000,8,16,20000816,kristine_65.0_rt,0.25,0,1,0
Immigration1.0-8263,0,0,1,palm beach post,2000,8,16,20000816,gareth_62.0_rt,0.25,0,1,0
Immigration1.0-8263,0,0,1,palm beach post,2000,8,16,20000816,allie_65.0_rt,0.25,0,1,0
Immigration1.0-8265,0,1,0,new york times,2000,8,15,20000815,allie_64.0_rt,0.5,1,0,1
Immigration1.0-8265,0,1,0,new york times,2000,8,15,20000815,laurie_64.0_rt,0.5,1,0,1
Immigration1.0-7215,0,0,1,st. petersburg times,1999,9,19,19990919,corey_64.0_rt,0.5,1,0,1
Immigration1.0-7215,0,0,1,st. petersburg times,1999,9,19,19990919,spencer_64.0_rt,0.5,1,0,1
Immigration1.0-7211,0,0,1,saint paul pioneer press,1999,9,20,19990920,nick_59.0_rt,0.5,1,0,1
Immigration1.0-7211,0,0,1,saint paul pioneer press,1999,9,20,19990920,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-37351,0,0,1,new york times,1990,11,11,19901111,dana_57.0_rt,0.5,1,0,1
Immigration1.0-37351,0,0,1,new york times,1990,11,11,19901111,corey_57.0_rt,0.5,1,0,1
Immigration1.0-1814,0,0,1,palm beach post,1996,6,3,19960603,corey_59.0_rt,0.5,1,0,1
Immigration1.0-1814,0,0,1,palm beach post,1996,6,3,19960603,dana_59.0_rt,0.5,1,0,1
Immigration1.0-37237,0,0,1,palm beach post,1988,12,21,19881221,gareth_61.0_rt,0.5,1,0,1
Immigration1.0-37237,0,0,1,palm beach post,1988,12,21,19881221,nick_61.0_rt,0.5,1,0,1
Immigration1.0-22673,0,0,1,new york times,2007,1,26,20070126,emily_56.2_rt,0.5,0,1,0
Immigration1.0-22673,0,0,1,new york times,2007,1,26,20070126,spencer_56.0_rt,0.5,0,1,0
Immigration1.0-11686,0,0,1,washington post,2002,4,25,20020425,allie_64.0_rt,0.5,1,0,1
Immigration1.0-11686,0,0,1,washington post,2002,4,25,20020425,laurie_64.0_rt,0.5,1,0,1
Immigration1.0-11684,0,0,1,daily news,2002,4,25,20020425,spencer_62.0_rt,0.5,0,1,0
Immigration1.0-11684,0,0,1,daily news,2002,4,25,20020425,corey_62.0_rt,0.5,0,1,0
Immigration1.0-11939,0,0,1,new york times,2002,3,19,20020319,corey_54.0_r,0.5,1,0,1
Immigration1.0-11939,0,0,1,new york times,2002,3,19,20020319,laurie_54.0_r,0.5,1,0,1
Immigration1.0-12370,0,1,0,atlanta journal and constitution,2002,5,20,20020520,corey_59.0_rt,0.5,1,0,1
Immigration1.0-12370,0,1,0,atlanta journal and constitution,2002,5,20,20020520,dana_59.0_rt,0.5,1,0,1
Immigration1.0-12013,0,0,1,washington post,2002,7,26,20020726,alex_57.0_rt,0.5,1,0,1
Immigration1.0-12013,0,0,1,washington post,2002,7,26,20020726,gareth_57.0_rt,0.5,1,0,1
Immigration1.0-17850,0,0,1,new york times,2005,8,13,20050813,jeremy_57.0_rt,0.5,1,0,1
Immigration1.0-17850,0,0,1,new york times,2005,8,13,20050813,kristine_58.0_rt,0.5,1,0,1
Immigration1.0-31993,0,0,1,philadelphia inquirer,2011,10,11,20111011,gareth_60.0_rt,0.5,0,1,0
Immigration1.0-31993,0,0,1,philadelphia inquirer,2011,10,11,20111011,allie_60.0_rt,0.5,0,1,0
Immigration1.0-17855,0,0,1,atlanta journal and constitution,2005,8,11,20050811,alex_57.0_rt,0.5,1,0,1
Immigration1.0-17855,0,0,1,atlanta journal and constitution,2005,8,11,20050811,gareth_57.0_rt,0.5,1,0,1
Immigration1.0-31998,0,0,1,new york times,2011,10,10,20111010,nick_58.2_rt,0.5,0,1,0
Immigration1.0-31998,0,0,1,new york times,2011,10,10,20111010,emily_58.0_rt,0.5,0,1,0
Immigration1.0-2195,0,0,1,san jose mercury news,1996,9,27,19960927,nick_59.0_rt,0.5,1,0,1
Immigration1.0-2195,0,0,1,san jose mercury news,1996,9,27,19960927,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-2992,0,1,0,denver post,1997,3,27,19970327,kristine_60.0_rt,0.5,1,0,1
Immigration1.0-2992,0,1,0,denver post,1997,3,27,19970327,corey_60.0_rt,0.5,1,0,1
